no,Row_Num,Customer_ID,Product,First_Transaction,Last_Transaction,Average_Transaction_Amount,Count_Transaction,Year_First_Transaction,Year_Last_Transaction,is_churn,Year_Diff
223,223,60736,Jaket,2017-10-28 14:00:20.828999996,2019-01-09 02:16:19.309000015,1059231,34,2017,2019,False,2
224,224,60736,Sepatu,2017-10-28 13:27:12.397000074,2018-11-08 01:52:18.434999943,1292682,27,2017,2018,False,1
225,225,150812,Sepatu,2017-07-19 12:35:36.486000061,2018-12-07 22:09:34.019999981,5397126,26,2017,2018,False,1
226,226,150812,Jaket,2017-06-18 14:54:14.862999916,2018-12-20 15:00:11.030999899,2535752,23,2017,2018,False,1
227,227,40442,Sepatu,2015-03-03 10:14:30.864000082,2018-02-26 04:19:49.500000000,1490223,22,2015,2018,True,3
228,228,48360,Sepatu,2016-09-13 10:23:46.052999973,2018-12-19 01:49:27.467000008,807702,55,2016,2018,False,2
229,229,73396,Jaket,2016-09-28 00:09:04.818000078,2018-10-16 06:06:08.638999939,1092155,22,2016,2018,False,2
230,230,73396,Sepatu,2016-04-18 23:59:21.684000015,2019-01-17 08:59:08.056999922,1803987,50,2016,2019,False,3
231,231,135842,Sepatu,2017-04-06 14:09:13.938999891,2018-07-12 07:53:03.638999939,1408544,27,2017,2018,True,1
232,232,67257,Jaket,2016-04-08 23:54:00.124000072,2018-12-05 15:37:01.339999914,755223,32,2016,2018,False,2
233,233,67257,Sepatu,2015-04-05 10:02:11.878999949,2019-01-20 00:36:03.193000078,1414881,64,2015,2019,False,4
234,234,28277,Sepatu,2014-08-16 01:30:21.950000048,2018-12-27 08:40:25.006999969,1205809,80,2014,2018,False,4
235,235,28299,Jaket,2015-12-22 13:44:19.436000109,2018-08-25 05:24:55.983000040,1557985,22,2015,2018,False,3
236,236,28299,Sepatu,2014-06-18 10:14:14.517999887,2018-10-25 01:35:13.437000036,1650256,43,2014,2018,False,4
237,237,16706,Sepatu,2014-08-04 14:08:30.111000061,2018-11-22 08:43:46.299999952,1124962,26,2014,2018,False,4
238,238,17472,Sepatu,2015-03-13 18:02:55.750000000,2018-11-25 17:06:24.625000000,1247298,44,2015,2018,False,3
239,239,31380,Sepatu,2014-08-27 06:07:57.931999922,2019-01-25 09:14:04.601000071,1140438,52,2014,2019,False,5
240,240,62369,Sepatu,2016-01-01 23:36:42.358999968,2018-11-05 02:10:40.619999886,2203533,21,2016,2018,False,2
241,241,62369,Jaket,2016-01-02 00:09:54.867000103,2018-12-06 03:08:49.963000059,1862068,28,2016,2018,False,2
242,242,56662,Tas,2017-04-11 01:32:31.000000000,2019-01-31 05:29:29.000000000,409696,109,2017,2019,False,2
243,243,56662,Sepatu,2017-03-31 11:46:50.372999907,2019-02-01 03:24:51.082000017,2178916,41,2017,2019,False,2
244,244,154510,Tas,2017-07-23 07:37:32.000000000,2019-01-15 23:55:53.000000000,558478,34,2017,2019,False,2
245,245,154510,Sepatu,2017-08-19 16:51:26.589999914,2019-01-23 15:48:57.536000013,891964,27,2017,2019,False,2
246,246,127973,Sepatu,2017-03-02 04:15:17.473000050,2018-11-15 04:25:44.851000071,1435789,22,2017,2018,False,1
247,247,176088,Jaket,2017-10-18 08:20:54.176000118,2018-12-28 15:42:42.430000067,711776,21,2017,2018,False,1
248,248,43767,Sepatu,2016-11-04 03:28:28.454999924,2019-01-17 14:08:19.970999956,1534033,44,2016,2019,False,3
249,249,26564,Sepatu,2014-04-10 11:27:29.446000099,2019-01-11 07:05:32.520999907,1307653,27,2014,2019,False,5
250,250,69922,Sepatu,2016-04-11 12:20:19.723000050,2019-01-31 00:34:47.234999895,1870282,30,2016,2019,False,3
251,251,39474,Tas,2017-11-13 10:25:28.000000000,2019-01-11 00:32:32.000000000,227173,101,2017,2019,False,2
252,252,39474,Sepatu,2015-02-13 03:43:06.638999939,2018-12-02 03:59:16.809999943,664604,25,2015,2018,False,3
253,253,40191,Sepatu,2015-02-26 10:58:56.638999939,2019-01-15 01:59:14.140000105,1061799,39,2015,2019,False,4
254,254,46326,Sepatu,2015-10-07 06:17:06.617000103,2018-06-04 06:32:36.315999985,1590925,311,2015,2018,True,3
255,255,46326,Jaket,2015-06-01 22:39:35.062999964,2018-08-25 08:57:28.744999886,903458,273,2015,2018,False,3
256,256,103788,Sepatu,2016-11-01 12:06:22.576999903,2019-01-28 03:32:50.243999958,1308583,37,2016,2019,False,3
257,257,127244,Sepatu,2017-03-03 13:51:28.673000097,2019-01-30 14:08:57.920000076,1191896,36,2017,2019,False,2
258,258,35426,Sepatu,2015-02-27 13:12:56.164000034,2018-12-30 04:59:32.678999901,1192206,34,2015,2018,False,3
259,259,35426,Jaket,2015-06-08 16:21:54.430000067,2018-12-23 08:42:57.058000088,584047,85,2015,2018,False,3
260,260,139925,Sepatu,2017-04-25 10:09:04.594000101,2018-08-17 01:31:53.841000080,1094889,43,2017,2018,False,1
261,261,139925,Jaket,2017-04-21 06:40:52.960000038,2018-09-19 03:19:19.650000095,724415,41,2017,2018,False,1
262,262,31965,Jaket,2016-02-08 21:00:32.299000025,2018-12-26 12:38:43.223000050,873783,47,2016,2018,False,2
263,263,31965,Tas,2017-05-08 05:03:55.000000000,2019-01-24 06:58:36.000000000,353825,41,2017,2019,False,2
264,264,31965,Sepatu,2015-04-20 02:38:28.051000118,2018-12-10 11:06:37.178999901,652248,181,2015,2018,False,3
265,265,54510,Sepatu,2015-09-21 17:41:08.048000097,2019-01-29 10:49:15.184999943,4101002,25,2015,2019,False,4
266,266,54510,Jaket,2017-06-29 00:42:18.598999977,2019-01-24 03:39:03.266000032,942030,21,2017,2019,False,2
267,267,54510,Tas,2017-02-13 13:45:11.736999989,2018-11-21 15:48:28.000000000,290964,41,2017,2018,False,1
268,268,83234,Sepatu,2016-07-08 03:48:47.904000044,2018-01-30 06:07:48.648000002,1084768,33,2016,2018,True,2
269,269,83234,Tas,2017-07-11 01:53:56.000000000,2018-06-06 05:47:17.000000000,135439,28,2017,2018,True,1
270,270,46257,Sepatu,2015-05-31 11:45:27.651999950,2018-04-11 00:12:24.694000006,941137,30,2015,2018,True,3
271,271,63198,Jaket,2016-01-27 09:36:46.068000078,2019-01-19 15:08:16.200000048,789499,46,2016,2019,False,3
272,272,42156,Sepatu,2015-04-04 01:41:58.335999966,2018-07-10 19:50:07.638000011,1833664,31,2015,2018,True,3
273,273,113462,Sepatu,2018-09-13 11:50:03.530999899,2018-12-09 07:38:35.937000036,2147658,352,2018,2018,False,0
274,274,111343,Tas,2018-02-13 08:15:56.000000000,2019-01-27 13:07:41.000000000,163468,23,2018,2019,False,1
275,275,62574,Sepatu,2018-02-12 11:49:51.548000097,2018-10-22 06:17:23.936000109,1255426,28,2018,2018,False,0
276,276,33715,Sepatu,2015-09-02 17:05:21.082999945,2019-01-06 12:12:27.263000010,857080,139,2015,2019,False,4
277,277,33715,Jaket,2015-12-10 12:05:40.832000017,2019-01-31 10:32:16.174999952,626206,85,2015,2019,False,4
278,278,38897,Jaket,2015-02-02 10:30:33.904999971,2018-09-20 10:30:25.987999916,792370,68,2015,2018,False,3
279,279,38897,Sepatu,2015-03-04 10:36:52.417999983,2018-12-09 10:59:14.697999954,1984058,75,2015,2018,False,3
280,280,77752,Tas,2017-08-20 02:09:55.000000000,2018-07-20 12:56:24.000000000,493850,41,2017,2018,True,1
281,281,63344,Jaket,2016-08-21 23:48:29.397000074,2019-01-14 14:03:46.996000051,1099658,165,2016,2019,False,3
282,282,63344,Sepatu,2016-01-13 04:01:11.101999998,2019-01-27 07:31:39.555000067,1056703,177,2016,2019,False,3
283,283,39981,Sepatu,2016-04-06 02:56:09.151999950,2019-01-25 01:50:49.864000082,1909269,32,2016,2019,False,3
284,284,47977,Sepatu,2015-06-28 13:41:56.144000053,2019-01-29 13:13:11.938999891,1638652,60,2015,2019,False,4
285,285,155703,Jaket,2017-07-19 03:37:21.671999931,2018-11-28 10:57:35.447999954,923923,22,2017,2018,False,1
286,286,79877,Sepatu,2016-06-06 03:18:43.829999924,2019-01-15 01:29:22.997999907,1430500,47,2016,2019,False,3
287,287,72209,Sepatu,2016-04-08 17:05:38.624000072,2018-06-08 12:27:44.875999928,2944713,21,2016,2018,True,2
288,288,142653,Jaket,2017-05-02 02:42:21.079999924,2018-12-21 23:26:46.795000076,466337,22,2017,2018,False,1
289,289,34098,Sepatu,2014-11-10 10:45:50.019999981,2018-04-04 03:26:28.401000023,725938,36,2014,2018,True,4
290,290,34098,Tas,2017-03-16 14:26:58.000000000,2018-11-14 08:55:52.000000000,276387,49,2017,2018,False,1
291,291,86997,Jaket,2016-07-13 09:48:14.890000105,2018-11-16 13:28:21.578999996,874325,26,2016,2018,False,2
292,292,86997,Sepatu,2016-07-11 23:52:14.512000083,2018-11-26 09:10:54.586999893,1191450,166,2016,2018,False,2
293,293,89402,Sepatu,2014-05-31 09:43:34.227999926,2018-07-24 12:21:23.188999891,1212101,22,2014,2018,True,4
294,294,40559,Sepatu,2016-10-20 23:28:45.819999933,2018-05-16 03:33:56.608999968,1429595,21,2016,2018,True,2
295,295,71469,Sepatu,2016-04-02 14:39:32.992000103,2017-12-19 04:41:55.739000082,1340914,47,2016,2017,True,1
296,296,33726,Sepatu,2014-12-18 13:31:27.793999910,2018-10-30 03:24:44.477999926,2012120,79,2014,2018,False,4
297,297,112694,Sepatu,2017-01-06 12:26:53.539000034,2019-01-28 12:04:55.959000111,1141533,27,2017,2019,False,2
298,298,31189,Sepatu,2014-08-22 23:32:23.572000027,2018-12-11 12:42:58.262000084,1400173,58,2014,2018,False,4
299,299,43134,Tas,2017-09-04 12:52:49.000000000,2018-07-10 02:01:48.000000000,376675,22,2017,2018,True,1
300,300,44633,Sepatu,2015-05-08 04:56:37.575000048,2018-12-07 07:26:02.388999939,974695,86,2015,2018,False,3
301,301,44633,Jaket,2016-06-01 16:28:34.938999891,2018-11-11 10:43:54.191999912,418528,27,2016,2018,False,2
302,302,193414,Sepatu,2017-11-05 03:46:20.540999889,2018-12-16 16:07:00.805000067,1917186,103,2017,2018,False,1
303,303,27545,Sepatu,2014-05-24 03:31:20.102999926,2018-09-15 08:59:01.700000048,904298,33,2014,2018,False,4
304,304,191833,Sepatu,2017-10-29 22:47:42.388999939,2018-12-14 14:54:30.339999914,1868709,33,2017,2018,False,1
305,305,1253,Sepatu,2013-12-23 03:05:00.476000071,2019-01-30 12:09:33.130000114,1185647,34,2013,2019,False,6
306,306,47485,Jaket,2015-06-18 08:56:44.543999910,2019-02-01 09:16:36.711999893,951485,138,2015,2019,False,4
307,307,47485,Sepatu,2015-06-28 10:29:23.075999975,2019-01-18 03:35:22.266000032,2926359,91,2015,2019,False,4
308,308,53556,Sepatu,2015-09-04 13:35:11.401999950,2018-12-04 01:25:25.540999889,1186004,26,2015,2018,False,3
309,309,42677,Sepatu,2015-04-07 13:06:47.644000053,2017-10-19 05:43:10.323999882,1131175,21,2015,2017,True,2
310,310,127652,Jaket,2017-05-30 10:56:03.588999987,2018-03-25 06:56:17.694999933,567745,21,2017,2018,True,1
311,311,38871,Sepatu,2015-07-02 01:39:04.006999969,2018-06-07 00:35:21.193000078,1636307,27,2015,2018,True,3
312,312,119926,Jaket,2017-01-19 08:23:38.721999884,2018-12-15 10:53:38.111999989,772983,26,2017,2018,False,1
313,313,42379,Sepatu,2015-05-05 02:41:59.707999945,2019-01-09 03:06:34.779000044,1653675,117,2015,2019,False,4
314,314,42379,Jaket,2015-12-23 14:42:06.403000116,2019-01-09 01:37:17.901999950,1071169,68,2015,2019,False,4
315,315,34282,Jaket,2017-10-22 08:28:54.404999971,2019-01-21 07:07:02.832999945,1119482,32,2017,2019,False,2
316,316,34282,Sepatu,2014-11-14 15:30:35.549000025,2019-01-24 11:06:45.450000048,1906046,23,2014,2019,False,5
317,317,38842,Sepatu,2015-02-02 08:24:42.352999926,2019-01-11 13:42:02.002000093,2087128,33,2015,2019,False,4
318,318,528920,Sepatu,2018-06-29 03:12:00.344000101,2018-12-04 13:22:43.086999893,1507378,25,2018,2018,False,0
319,319,40592,Jaket,2015-03-06 01:00:00.674000025,2019-01-30 11:02:52.940000057,492405,127,2015,2019,False,4
320,320,68419,Sepatu,2016-05-16 09:31:48.914000034,2018-11-24 07:24:43.721999884,1460696,23,2016,2018,False,2
321,321,75462,Tas,2017-08-14 02:43:57.000000000,2018-11-14 11:15:23.000000000,667341,28,2017,2018,False,1
322,322,75462,Jaket,2016-07-08 09:04:08.154000044,2018-11-11 12:06:59.931999922,579553,25,2016,2018,False,2
323,323,56235,Sepatu,2015-12-14 02:21:55.447000027,2019-01-19 08:21:30.141000032,2441277,48,2015,2019,False,4
324,324,56235,Jaket,2016-02-03 17:04:14.513000011,2019-01-19 05:15:59.484999895,603411,37,2016,2019,False,3
325,325,66014,Sepatu,2016-02-12 12:07:37.809000015,2018-10-08 07:07:10.704999924,2193378,32,2016,2018,False,2
326,326,66014,Tas,2017-09-01 08:23:33.000000000,2018-12-06 22:44:49.000000000,225941,22,2017,2018,False,1
327,327,45692,Jaket,2015-05-23 08:42:36.375000000,2019-01-28 23:58:49.098000050,1274850,66,2015,2019,False,4
328,328,45692,Sepatu,2016-02-19 07:53:52.884999990,2019-02-01 14:25:57.578999996,1764481,31,2016,2019,False,3
329,329,45692,Tas,2017-09-17 03:05:46.000000000,2018-12-28 06:34:22.000000000,427319,52,2017,2018,False,1
330,330,55063,Tas,2017-02-27 12:45:25.000000000,2019-01-27 10:26:25.000000000,267474,28,2017,2019,False,2
331,331,28681,Sepatu,2015-07-07 11:20:49.046999931,2018-12-08 05:07:31.243000031,1236251,23,2015,2018,False,3
332,332,50528,Jaket,2015-07-23 05:00:19.441999912,2018-07-27 09:52:01.634000063,793502,34,2015,2018,True,3
333,333,50528,Sepatu,2015-09-02 16:24:07.474999905,2019-01-27 05:18:38.519999981,1888417,23,2015,2019,False,4
334,334,127352,Tas,2017-07-30 00:17:50.000000000,2019-02-01 02:23:15.000000000,346914,41,2017,2019,False,2
335,335,41706,Sepatu,2015-03-24 01:29:34.016000032,2018-12-06 01:18:45.825999975,1880258,42,2015,2018,False,3
336,336,896,Sepatu,2014-01-28 08:09:18.221999884,2017-02-11 04:49:30.770999908,1256773,39,2014,2017,True,3
337,337,155873,Sepatu,2017-06-30 12:42:48.520999907,2018-08-02 09:23:20.467999935,1039521,30,2017,2018,False,1
338,338,26565,Sepatu,2014-04-10 12:20:31.223000050,2019-01-02 13:37:30.859999895,1161294,223,2014,2019,False,5
339,339,29925,Sepatu,2014-07-26 19:25:04.384999990,2018-06-26 03:15:49.946000099,1717966,32,2014,2018,True,4
340,340,55083,Jaket,2016-12-14 13:35:46.565999985,2018-10-13 12:38:24.487999916,619394,32,2016,2018,False,2
341,341,35639,Sepatu,2016-04-30 03:51:00.492000103,2018-08-25 07:01:40.940000057,2241315,23,2016,2018,False,2
342,342,115091,Sepatu,2017-01-09 00:32:28.131999969,2018-05-22 21:48:22.494999886,1229491,28,2017,2018,True,1
343,343,28361,Sepatu,2014-09-27 02:58:26.174999952,2018-12-07 04:22:24.007999897,862320,105,2014,2018,False,4
344,344,55916,Sepatu,2015-10-14 15:31:15.153000116,2018-07-30 13:12:01.019000053,1790962,27,2015,2018,True,3
345,345,144131,Sepatu,2017-10-25 01:56:06.878000021,2019-01-24 09:19:55.076999903,1135399,27,2017,2019,False,2
346,346,30583,Sepatu,2014-08-09 15:12:54.364000082,2018-04-18 01:25:31.670000076,662700,41,2014,2018,True,4
347,347,32344,Sepatu,2014-09-21 08:15:01.707000017,2019-01-23 12:25:21.999000072,1648275,42,2014,2019,False,5
348,348,78588,Sepatu,2016-08-09 05:25:42.755000114,2018-12-26 11:35:07.697999954,849461,41,2016,2018,False,2
349,349,34471,Sepatu,2014-11-19 03:53:37.839999914,2018-03-01 01:02:53.871000051,957599,38,2014,2018,True,4
350,350,31652,Sepatu,2014-09-03 12:49:52.013999939,2019-01-21 13:36:01.410000086,1286173,69,2014,2019,False,5
351,351,76722,Sepatu,2016-06-02 23:30:18.565000057,2018-12-20 15:05:38.122999907,624636,49,2016,2018,False,2
352,352,36917,Tas,2017-11-21 09:11:03.000000000,2019-01-15 05:39:51.000000000,111140,27,2017,2019,False,2
353,353,58530,Sepatu,2015-11-25 04:31:54.436000109,2019-01-03 02:30:12.980000019,2118593,53,2015,2019,False,4
354,354,30401,Sepatu,2014-08-06 05:19:58.999000072,2018-06-26 12:46:12.559999943,1096493,25,2014,2018,True,4
355,355,80342,Sepatu,2016-06-06 07:17:56.434000015,2018-12-25 13:03:42.782000065,673434,21,2016,2018,False,2
356,356,80342,Tas,2017-07-29 05:47:39.000000000,2019-01-31 10:45:18.000000000,387439,37,2017,2019,False,2
357,357,107659,Sepatu,2017-02-08 02:01:32.822000027,2018-12-07 09:52:19.753999949,2476651,22,2017,2018,False,1
358,358,146841,Jaket,2017-05-17 04:51:28.401999950,2018-12-14 11:43:37.275000095,1508358,21,2017,2018,False,1
359,359,45543,Tas,2017-03-26 04:07:20.000000000,2019-01-26 10:30:16.000000000,403357,22,2017,2019,False,2
360,360,116736,Tas,2017-03-06 04:59:59.000000000,2018-10-24 14:04:10.000000000,218662,22,2017,2018,False,1
361,361,119381,Sepatu,2017-01-19 09:25:34.256999969,2019-01-22 19:26:01.937000036,1854067,21,2017,2019,False,2
362,362,119381,Tas,2018-01-01 13:38:34.000000000,2019-01-29 14:00:48.000000000,290786,33,2018,2019,False,1
363,363,150688,Sepatu,2017-06-03 21:36:22.992000103,2019-01-24 14:21:52.855999947,1790399,70,2017,2019,False,2
364,364,116138,Sepatu,2016-12-31 13:26:26.437999964,2019-01-21 05:55:39.822000027,2042160,27,2016,2019,False,3
365,365,25472,Sepatu,2014-02-11 13:10:50.506000042,2019-01-21 15:36:21.535000086,3115784,26,2014,2019,False,5
366,366,25472,Jaket,2014-10-06 06:07:05.306999922,2019-01-24 06:03:31.069999933,1202903,47,2014,2019,False,5
367,367,27168,Jaket,2015-06-16 07:14:57.032000065,2019-01-01 02:32:55.801000118,719987,84,2015,2019,False,4
368,368,27168,Sepatu,2014-05-08 06:15:43.351999998,2018-12-20 16:00:12.451999903,1136842,48,2014,2018,False,4
369,369,98610,Jaket,2017-03-30 09:25:40.805999994,2019-01-22 04:07:49.974999905,1250276,31,2017,2019,False,2
370,370,98610,Sepatu,2016-09-30 03:58:36.115999937,2018-11-21 07:42:13.803999901,1685060,48,2016,2018,False,2
371,371,2194,Jaket,2015-05-09 04:11:30.299000025,2018-12-03 04:01:01.197999954,574703,28,2015,2018,False,3
372,372,2194,Sepatu,2013-10-07 11:22:18.368000031,2018-07-21 20:38:38.117000103,1160959,63,2013,2018,True,5
373,373,69676,Jaket,2016-03-17 14:19:36.480000019,2019-01-30 03:23:20.434000015,1074006,169,2016,2019,False,3
374,374,69676,Sepatu,2016-03-21 07:07:37.573999882,2019-01-30 03:15:08.576999903,758667,170,2016,2019,False,3
375,375,63006,Jaket,2016-01-11 08:29:52.921999931,2018-12-19 06:21:41.119999886,337282,27,2016,2018,False,2
376,376,7185,Sepatu,2013-12-25 03:45:59.295000076,2018-10-27 06:22:20.789000034,1867400,156,2013,2018,False,5
377,377,48182,Sepatu,2015-12-25 07:41:51.589999914,2018-10-07 11:37:16.680999994,1692072,43,2015,2018,False,3
378,378,34478,Jaket,2014-11-19 07:11:23.917000055,2018-10-19 00:19:53.651999950,634472,22,2014,2018,False,4
379,379,29498,Sepatu,2014-07-17 23:31:07.803999901,2018-12-21 02:09:27.523999929,1326760,53,2014,2018,False,4
380,380,29498,Jaket,2015-04-12 07:15:26.663000107,2018-09-22 06:26:24.673000097,459095,26,2015,2018,False,3
381,381,33291,Sepatu,2015-02-09 08:15:52.079999924,2018-11-06 02:26:06.236000061,1105704,216,2015,2018,False,3
382,382,43174,Sepatu,2015-04-15 00:13:08.609999895,2018-12-10 14:20:48.572999954,715168,27,2015,2018,False,3
383,383,77512,Tas,2017-07-10 05:07:02.000000000,2018-03-06 09:30:56.000000000,144274,23,2017,2018,True,1
384,384,77512,Sepatu,2016-05-18 09:28:46.072000027,2019-01-28 12:01:57.743999958,2578335,33,2016,2019,False,3
385,385,54463,Tas,2017-07-23 07:49:21.000000000,2018-12-14 04:30:03.000000000,146095,38,2017,2018,False,1
386,386,54463,Sepatu,2015-09-21 01:55:57.895999908,2019-01-31 03:08:36.141999960,1603253,114,2015,2019,False,4
387,387,103891,Sepatu,2016-12-17 05:44:31.515000105,2018-02-15 09:39:26.441999912,1416271,70,2016,2018,True,2
388,388,103891,Jaket,2016-10-27 07:35:13.009999990,2018-03-02 12:18:22.900000095,618025,77,2016,2018,True,2
389,389,29814,Sepatu,2014-08-28 08:10:29.716000080,2018-09-21 13:42:54.848000050,829174,30,2014,2018,False,4
390,390,48112,Jaket,2017-02-09 09:31:01.851000071,2018-12-12 08:11:37.700000048,524071,25,2017,2018,False,1
391,391,48112,Sepatu,2015-07-04 22:29:13.332999945,2019-01-31 03:59:34.486999989,1319849,44,2015,2019,False,4
392,392,92577,Jaket,2016-09-28 11:26:41.492000103,2018-11-30 04:59:15.569999933,1921934,103,2016,2018,False,2
393,393,92577,Sepatu,2016-08-29 20:09:50.576999903,2019-02-01 08:30:28.688999891,3089493,159,2016,2019,False,3
394,394,100459,Sepatu,2016-10-07 23:33:11.910000086,2018-04-25 19:42:06.540999889,932015,30,2016,2018,True,2
395,395,16112,Tas,2017-09-17 15:46:19.000000000,2018-07-23 06:04:42.000000000,797215,31,2017,2018,True,1
396,396,36120,Sepatu,2014-07-08 11:09:54.117000103,2018-06-22 00:28:37.528000115,995992,26,2014,2018,True,4
397,397,106444,Jaket,2016-12-01 03:01:45.711999893,2018-11-07 04:53:09.994999886,802982,23,2016,2018,False,2
398,398,42670,Sepatu,2015-04-07 09:58:21.328999996,2018-10-27 07:25:26.917999983,4928111,22,2015,2018,False,3
399,399,83511,Sepatu,2017-02-08 02:02:25.545000076,2018-11-24 01:09:05.897000074,1259733,39,2017,2018,False,1
400,400,9756,Jaket,2015-03-17 09:22:33.953999996,2018-04-25 07:30:11.003999949,740479,32,2015,2018,True,3
401,401,9756,Sepatu,2014-05-22 13:29:10.819999933,2018-09-16 07:15:47.634000063,1504194,117,2014,2018,False,4
402,402,70895,Sepatu,2016-03-28 15:12:49.283999920,2018-10-18 08:24:04.848999977,975088,27,2016,2018,False,2
403,403,73415,Tas,2018-09-02 07:45:37.000000000,2018-12-08 07:12:55.000000000,135295,22,2018,2018,False,0
404,404,79311,Jaket,2016-08-03 09:02:37.398000002,2019-01-31 09:15:58.881000042,781271,32,2016,2019,False,3
405,405,37295,Sepatu,2015-01-31 23:44:01.296999931,2019-01-16 02:06:54.526000023,1102714,28,2015,2019,False,4
406,406,146513,Sepatu,2017-07-10 09:42:51.243999958,2017-10-28 02:15:19.763999939,1234623,22,2017,2017,True,0
407,407,26500,Sepatu,2014-04-07 06:12:57.966000080,2019-01-22 00:17:55.992000103,1322122,226,2014,2019,False,5
408,408,57441,Jaket,2015-11-09 02:15:30.437999964,2018-12-20 02:32:51.562999964,693234,27,2015,2018,False,3
409,409,4655,Sepatu,2014-10-19 05:26:24.987999916,2018-10-24 13:31:42.650000095,1321567,100,2014,2018,False,4
410,410,26666,Sepatu,2015-06-17 10:01:52.872999907,2018-12-16 04:20:20.263000010,2704169,25,2015,2018,False,3
411,411,34858,Sepatu,2014-12-24 14:33:27.174000025,2019-01-19 10:55:15.164999962,594434,86,2014,2019,False,5
412,412,71937,Sepatu,2016-05-04 05:12:49.091000080,2018-08-13 13:04:05.987999916,1803724,25,2016,2018,False,2
413,413,32448,Sepatu,2014-09-24 01:25:04.345999956,2018-12-19 01:10:40.753000021,1692176,28,2014,2018,False,4
